State_FIPS_code,State,Compound,Year,Units,Corn,Soybeans,Wheat,Cotton,Vegetables_and_fruit,Rice,Orchards_and_grapes,Alfalfa,Pasture_and_hay,Other_crops,Unnamed: 15
26,Michigan,THIOPHANATE-METHYL,2016,kg,,,288.4,,702.4,,6158.1,,,1554.9,
26,Michigan,TOPRAMEZONE,2016,kg,736.9,,,,0.0,,,,,,
26,Michigan,TRIBENURON METHYL,2016,kg,,17.6,173.1,,,,,,,,
26,Michigan,TRIFLOXYSTROBIN,2016,kg,1073.7,,2948.1,,,,3115.5,,,2102.2,
26,Michigan,TRIFLURALIN,2016,kg,,10419.4,,,11813.2,,,,,,
26,Michigan,ZETA-CYPERMETHRIN,2016,kg,,277.8,289.4,,433.3,,591.9,,,631.0,
26,Michigan,ZIRAM,2016,kg,,,,,,,97967.0,,,,
26,Michigan,ZOXAMIDE,2016,kg,,,,,3110.4,,,,,,
27,Minnesota,"2,4-D",2016,kg,13514.9,2215.1,34369.8,,3403.6,,71.8,,63396.7,266.5,
27,Minnesota,"2,4-DB",2016,kg,,120.5,,,,,,,,,
27,Minnesota,6-BENZYLADENINE,2016,kg,,,,,,,4.4,,,,
27,Minnesota,ACETAMIPRID,2016,kg,,,,,214.4,,,,,,
27,Minnesota,ACETOCHLOR,2016,kg,2415540.4,260035.5,,,29506.8,,,,,7.5,
27,Minnesota,ACIFLUORFEN,2016,kg,,761.1,,,,,,,,,
27,Minnesota,ALACHLOR,2016,kg,11707.0,,,,124.6,,,,,,
27,Minnesota,ALPHA CYPERMETHRIN,2016,kg,,848.6,,,,,,45.3,,,
27,Minnesota,AMINOPYRALID,2016,kg,,,,,,,,,1843.0,,
27,Minnesota,ATRAZINE,2016,kg,721195.1,,,,20418.3,,,,,25.0,
27,Minnesota,AVIGLYCINE,2016,kg,,,,,,,5.7,,,,
27,Minnesota,AZOXYSTROBIN,2016,kg,15439.0,8959.1,734.9,,4634.4,,,,,5687.3,
27,Minnesota,BENTAZONE,2016,kg,,12917.0,,,36536.0,,,,,,
27,Minnesota,BENZOVINDIFLUPYR,2016,kg,1898.7,900.2,,,33.6,,,,,,
27,Minnesota,BICYCLOPYRONE,2016,kg,2446.7,,,,71.5,,,,,,
27,Minnesota,BIFENTHRIN,2016,kg,20169.4,7312.7,0.9,,5934.2,,,659.6,,73.0,
27,Minnesota,BOSCALID,2016,kg,,4439.8,,,6047.3,,,,,,
27,Minnesota,BROMOXYNIL,2016,kg,3695.6,,84793.3,,,,,272.3,,2414.7,
27,Minnesota,CAPTAN,2016,kg,,,,,,,2564.3,,,,
27,Minnesota,CARBARYL,2016,kg,,,,,3715.8,,136.1,,,,
27,Minnesota,CARFENTRAZONE-ETHYL,2016,kg,94.4,,,,83.7,,,,9.6,138.3,
27,Minnesota,CHLORANTRANILIPROLE,2016,kg,,,,,385.0,,,,,9.9,
27,Minnesota,CHLORETHOXYFOS,2016,kg,3669.2,,,,,,,,,,
27,Minnesota,CHLORIMURON,2016,kg,,844.5,,,,,,,,,
27,Minnesota,CHLOROTHALONIL,2016,kg,,,,,52086.0,,,,,,
27,Minnesota,CHLORPYRIFOS,2016,kg,4120.4,143316.8,8949.7,,357.0,,345.5,5776.5,,4049.4,
27,Minnesota,CHLORSULFURON,2016,kg,,,1.4,,,,,,,,
27,Minnesota,CLETHODIM,2016,kg,,45954.1,,,1763.9,,,1012.9,,3206.4,
27,Minnesota,CLOMAZONE,2016,kg,,,,,723.9,,,,,,
27,Minnesota,CLOPYRALID,2016,kg,120201.1,,9495.9,,25.1,,,,247.5,6036.7,
27,Minnesota,CLORANSULAM-METHYL,2016,kg,,15912.1,,,,,,,,,
27,Minnesota,CLOTHIANIDIN,2016,kg,,,,,741.9,,,,,,
27,Minnesota,COPPER,2016,kg,,,,,,,477.7,,,,
27,Minnesota,COPPER HYDROXIDE,2016,kg,,,,,19253.5,,20.6,,,,
27,Minnesota,COPPER OXYCHLORIDE,2016,kg,,,,,78.4,,,,,,
27,Minnesota,COPPER OXYCHLORIDE S,2016,kg,,,,,,,236.8,,,,
27,Minnesota,COPPER SULFATE,2016,kg,,,,,,,255.6,,,,
27,Minnesota,CYFLUTHRIN,2016,kg,173.7,0.0,192.6,,174.8,,,13.1,,18.4,
27,Minnesota,CYHALOTHRIN-GAMMA,2016,kg,,12.8,0.9,,0.7,,,,,0.5,
27,Minnesota,CYHALOTHRIN-LAMBDA,2016,kg,1371.6,9657.2,3445.0,,1526.5,,,851.5,,528.0,
27,Minnesota,CYMOXANIL,2016,kg,,,,,484.5,,,,,,
27,Minnesota,CYPROCONAZOLE,2016,kg,857.1,,,,,,,,,,
27,Minnesota,CYPRODINIL,2016,kg,,,,,,,29.0,,,,
27,Minnesota,DELTAMETHRIN,2016,kg,,,,,,,,,,0.1,
27,Minnesota,DESMEDIPHAM,2016,kg,,,,,,,,,,1439.8,
27,Minnesota,DICAMBA,2016,kg,89079.2,,1739.2,,,,,,181.1,,
27,Minnesota,DIFENOCONAZOLE,2016,kg,,,,,570.7,,,,,3911.5,
27,Minnesota,DIFLUFENZOPYR,2016,kg,16266.9,,,,,,,,,,
27,Minnesota,DIMETHENAMID-P,2016,kg,207345.5,60817.4,,,19490.3,,,,,29440.5,
27,Minnesota,DIMETHENAMID & DIMETHENAMID-P,2016,kg,207345.5,60817.4,,,19490.3,,,,,29440.5,
27,Minnesota,DIQUAT,2016,kg,,,,,5765.2,,,,,,
27,Minnesota,DIURON,2016,kg,,,,,,,100.4,,,2918.9,
27,Minnesota,DODINE,2016,kg,,,,,,,0.6,,,,
27,Minnesota,EPTC,2016,kg,,,,,6266.4,,,,,,
27,Minnesota,ESFENVALERATE,2016,kg,,1268.2,,,449.1,,6.8,,,694.7,
27,Minnesota,ETHALFLURALIN,2016,kg,,1353.4,,,27562.3,,,,,6317.5,
27,Minnesota,ETHOFUMESATE,2016,kg,,,,,,,,,,28814.6,
27,Minnesota,FAMOXADONE,2016,kg,,,,,84.6,,,,,,
27,Minnesota,FENBUCONAZOLE,2016,kg,,,,,,,0.0,,,,
27,Minnesota,FENOXAPROP,2016,kg,,307.5,1029.1,,,,,,,,
27,Minnesota,FENPROPATHRIN,2016,kg,,,,,,,18.5,,,,
27,Minnesota,FENTIN,2016,kg,,,,,57.0,,,,,54335.9,
27,Minnesota,FLONICAMID,2016,kg,,,,,166.1,,,,,,
27,Minnesota,FLORASULAM,2016,kg,,,72.7,,,,,,,,
27,Minnesota,FLUAZIFOP,2016,kg,,18674.2,,,15.4,,,,,,
27,Minnesota,FLUAZINAM,2016,kg,,,,,214.0,,,,,,
27,Minnesota,FLUCARBAZONE,2016,kg,,,700.6,,,,,,,,
27,Minnesota,FLUFENACET,2016,kg,,449.7,,,,,,,,,
27,Minnesota,FLUMETSULAM,2016,kg,45702.3,,,,4.4,,,,,,
27,Minnesota,FLUMICLORAC,2016,kg,,155.9,,,,,,,,,
27,Minnesota,FLUMIOXAZIN,2016,kg,,27572.9,,,,,,,41.4,,
27,Minnesota,FLUOPYRAM,2016,kg,,,,,130.0,,,,,,
27,Minnesota,FLUOXASTROBIN,2016,kg,,546.9,432.7,,,,,,,,
27,Minnesota,FLUROXYPYR,2016,kg,,,12033.4,,,,,,,1091.1,
27,Minnesota,FLUTHIACET-METHYL,2016,kg,108.9,284.5,,,2.3,,,,0.8,,
27,Minnesota,FLUTRIAFOL,2016,kg,,164.7,,,,,,,,,
27,Minnesota,FLUXAPYROXAD,2016,kg,231.1,10667.4,1268.5,,414.8,,,,,5436.8,
27,Minnesota,FOMESAFEN,2016,kg,,340239.2,,,8980.4,,,,,,
27,Minnesota,FORAMSULFURON,2016,kg,0.1,,,,,,,,,,
27,Minnesota,GLUFOSINATE,2016,kg,24689.6,100644.7,,,1311.6,,,,,2373.5,
27,Minnesota,GLYPHOSATE,2016,kg,3234586.5,4220550.4,11113.7,,3709.3,,95.5,20100.6,23372.2,406001.4,
27,Minnesota,HALOSULFURON,2016,kg,2.5,,,,23.9,,,,,,
27,Minnesota,IMAZAMOX,2016,kg,,834.3,,,1297.1,,,44.9,,174.9,
27,Minnesota,IMAZETHAPYR,2016,kg,,15704.3,,,663.5,,,1.9,,,
27,Minnesota,IMIDACLOPRID,2016,kg,,0.1,,,686.2,,12.5,,,,
27,Minnesota,IPRODIONE,2016,kg,,,,,211.2,,,,,,
27,Minnesota,ISOXAFLUTOLE,2016,kg,1825.5,,,,,,,,,,
27,Minnesota,LACTOFEN,2016,kg,,7143.5,,,,,,,,,
27,Minnesota,LINURON,2016,kg,,,,,1082.1,,,,,,
27,Minnesota,MALATHION,2016,kg,,1970.0,3336.3,,,,,,,,
27,Minnesota,MANCOZEB,2016,kg,,,,,66584.9,,2052.8,,,11548.4,
27,Minnesota,MANDIPROPAMID,2016,kg,,,,,393.4,,,,,,
27,Minnesota,MCPA,2016,kg,,,80369.4,,,,,,2161.9,1290.9,
27,Minnesota,MCPB,2016,kg,,,,,148.3,,,,,,
27,Minnesota,MEFENOXAM,2016,kg,,,,,8.4,,,,,,
27,Minnesota,MESOTRIONE,2016,kg,117934.4,,,,1663.8,,,,,0.4,
27,Minnesota,METAM,2016,kg,,,,,170949.7,,,,,,
27,Minnesota,METCONAZOLE,2016,kg,4545.2,,3045.1,,,,,,,,
27,Minnesota,METHYL PARATHION,2016,kg,,,1395.9,,,,,,,,
27,Minnesota,METIRAM,2016,kg,,,,,,,1217.9,,,,
27,Minnesota,METOLACHLOR,2016,kg,11270.5,138594.8,,,4911.8,,,,,2.0,
27,Minnesota,METOLACHLOR-S,2016,kg,807428.2,418110.1,,,53427.7,,,,,67526.5,
27,Minnesota,METOLACHLOR & METOLACHLOR-S,2016,kg,818698.7,556704.9,,,58339.5,,,,,67528.5,
27,Minnesota,METRIBUZIN,2016,kg,,71379.9,,,3990.6,,,,,,
27,Minnesota,METSULFURON,2016,kg,,,0.0,,,,,,,,
27,Minnesota,MYCLOBUTANIL,2016,kg,,,,,,,47.5,,,,
27,Minnesota,NAPHTHYLACETIC ACID,2016,kg,,,,,,,0.8,,,,
27,Minnesota,NICOSULFURON,2016,kg,532.5,,,,109.2,,,,,,
27,Minnesota,NOVALURON,2016,kg,,,,,88.1,,,,,,
27,Minnesota,PARAQUAT,2016,kg,,,,,76.5,,110.1,,,15.6,
27,Minnesota,PENDIMETHALIN,2016,kg,2.3,31140.0,,,37044.0,,,,,2860.4,
27,Minnesota,PERMETHRIN,2016,kg,714.3,425.8,,,3128.8,,,612.9,,,
27,Minnesota,PETROLEUM OIL,2016,kg,,,,,,,550.3,,,,
27,Minnesota,PHENMEDIPHAM,2016,kg,,,,,,,,,,1439.8,
27,Minnesota,PHORATE,2016,kg,,,,,264.2,,,,,,
27,Minnesota,PHOSMET,2016,kg,,,,,,,1001.1,,,,
27,Minnesota,PHOSPHORIC ACID,2016,kg,,,,,35883.6,,,,,,
27,Minnesota,PICLORAM,2016,kg,,,,,,,,,6077.1,,
27,Minnesota,PICOXYSTROBIN,2016,kg,2199.3,0.1,,,938.4,,,,,,
27,Minnesota,PINOXADEN,2016,kg,,,4791.0,,,,,,,308.9,
27,Minnesota,PRIMISULFURON,2016,kg,127.3,,,,,,,,,,
27,Minnesota,PROPAMOCARB HCL,2016,kg,,,,,0.9,,,,,,
27,Minnesota,PROPICONAZOLE,2016,kg,10381.4,7013.8,19503.2,,2763.7,,,,,3296.8,
27,Minnesota,PROPOXYCARBAZONE,2016,kg,,,29.6,,,,,,,,
27,Minnesota,PROTHIOCONAZOLE,2016,kg,1269.9,1064.7,10145.5,,2671.1,,,,,20489.0,
27,Minnesota,PYMETROZINE,2016,kg,,,,,77.8,,,,,,
27,Minnesota,PYRACLOSTROBIN,2016,kg,13614.7,23081.2,3186.2,,841.6,,,,,23078.9,
27,Minnesota,PYRASULFOTOLE,2016,kg,,,6581.3,,,,,,,308.6,
27,Minnesota,PYRIMETHANIL,2016,kg,,,,,728.3,,,,,,
27,Minnesota,PYROXASULFONE,2016,kg,,14214.4,,,,,,,,,
27,Minnesota,PYROXSULAM,2016,kg,,,405.2,,,,,,,,
27,Minnesota,QUIZALOFOP,2016,kg,,898.8,,,29.5,,,,,587.1,
27,Minnesota,RIMSULFURON,2016,kg,537.7,,,,80.1,,,,,,
27,Minnesota,SAFLUFENACIL,2016,kg,13169.3,4080.8,,,523.0,,,,,,
27,Minnesota,SETHOXYDIM,2016,kg,,1575.3,,,404.3,,,35.3,,,
27,Minnesota,SIMAZINE,2016,kg,2.6,,,,,,,,,,
27,Minnesota,SPINETORAM,2016,kg,,,,,39.7,,,,,,
27,Minnesota,SPINOSYN,2016,kg,,,2.8,,150.9,,,,,,
27,Minnesota,STREPTOMYCIN,2016,kg,,,,,,,84.3,,,,
27,Minnesota,SULFENTRAZONE,2016,kg,,152809.5,,,713.6,,,,,1968.0,
27,Minnesota,SULFUR,2016,kg,,,,,,,713.0,,,,
27,Minnesota,TEBUCONAZOLE,2016,kg,,,30015.8,,,,,,,,
27,Minnesota,TEBUPIRIMPHOS,2016,kg,3484.0,,,,44.7,,,,,,
27,Minnesota,TEFLUTHRIN,2016,kg,6382.0,,,,386.8,,,,,,
27,Minnesota,TEMBOTRIONE,2016,kg,37698.8,,,,1940.0,,,,,,
27,Minnesota,TERBUFOS,2016,kg,,,,,736.0,,,,,19262.1,
27,Minnesota,TETRACONAZOLE,2016,kg,,59.1,,,,,,,,4799.7,
27,Minnesota,THIAMETHOXAM,2016,kg,,3009.0,,,672.4,,,11.4,,,
27,Minnesota,THIENCARBAZONE-METHYL,2016,kg,2403.0,,625.2,,,,,,,,
27,Minnesota,THIFENSULFURON,2016,kg,25.1,303.3,1185.1,,,,,,,,
27,Minnesota,THIOPHANATE-METHYL,2016,kg,,,,,21416.0,,155.8,,,27332.1,
27,Minnesota,TOPRAMEZONE,2016,kg,4185.9,,,,141.6,,,,,,
27,Minnesota,TRIBENURON METHYL,2016,kg,5.6,18.6,1006.9,,,,,,,385.9,
27,Minnesota,TRICLOPYR,2016,kg,,,,,,,,,18164.8,,
27,Minnesota,TRIFLOXYSTROBIN,2016,kg,4223.9,3243.3,1696.1,,,,10.3,,,2792.7,
27,Minnesota,TRIFLURALIN,2016,kg,,60567.3,,,5242.8,,,839.2,,2331.8,
27,Minnesota,TRIFLUSULFURON,2016,kg,,,,,,,,,,240.3,
27,Minnesota,ZETA-CYPERMETHRIN,2016,kg,,0.0,103.7,,230.4,,,385.1,,467.3,
27,Minnesota,ZIRAM,2016,kg,,,,,,,3279.9,,,,
27,Minnesota,ZOXAMIDE,2016,kg,,,,,824.9,,,,,,
28,Mississippi,"2,4-D",2016,kg,67312.1,288490.7,2633.1,46017.3,,14033.8,,,215509.2,2751.9,
28,Mississippi,"2,4-DB",2016,kg,,,,,,,,,,1812.8,
28,Mississippi,ABAMECTIN,2016,kg,,,,30.9,,,4.2,,,,
28,Mississippi,ACEPHATE,2016,kg,,35988.9,,179717.8,,,,,,501.8,
28,Mississippi,ACETOCHLOR,2016,kg,5369.8,1688.2,,4244.1,,,,,,1071.8,
28,Mississippi,ACIFLUORFEN,2016,kg,,8942.9,,,,4043.0,,,,208.8,
28,Mississippi,AMINOPYRALID,2016,kg,,,,,,,,,7013.1,,
28,Mississippi,ATRAZINE,2016,kg,358925.1,,,,,,,,,11368.0,
28,Mississippi,AZOXYSTROBIN,2016,kg,427.4,21403.9,868.3,26.2,,5171.8,30.1,,,384.1,
28,Mississippi,BACILLUS CEREUS,2016,kg,,,,0.8,,,,,,,
28,Mississippi,BENSULFURON,2016,kg,,,,,,1.3,,,,,
28,Mississippi,BENTAZONE,2016,kg,,,,,,13.5,,,,416.2,
28,Mississippi,BENZOVINDIFLUPYR,2016,kg,,,,,,,,,,113.2,
28,Mississippi,BIFENTHRIN,2016,kg,,6190.1,,3306.2,,,19.8,,,27.6,
28,Mississippi,BISPYRIBAC,2016,kg,,,,,,119.1,,,,,
28,Mississippi,BROMOXYNIL,2016,kg,,,,,,,,,,75.3,
28,Mississippi,CAPTAN,2016,kg,,,,,,,293.6,,,,
28,Mississippi,CARBARYL,2016,kg,,,,,,,765.8,,,,
28,Mississippi,CARFENTRAZONE-ETHYL,2016,kg,2.7,,,59.0,,0.7,,,,,
28,Mississippi,CHLORANTRANILIPROLE,2016,kg,,1835.0,,416.3,,,,,,79.4,
28,Mississippi,CHLORIMURON,2016,kg,,1243.7,,,,,,,,,
28,Mississippi,CHLOROTHALONIL,2016,kg,,,,,1161.6,,170.1,,,7403.8,
28,Mississippi,CHLORPYRIFOS,2016,kg,,,,43.5,,,43.9,,,457.5,
28,Mississippi,CHLORSULFURON,2016,kg,,,71.1,,,,,,,,
28,Mississippi,CLETHODIM,2016,kg,906.9,8962.9,,65.4,,794.0,,,,760.3,
28,Mississippi,CLOMAZONE,2016,kg,,,,,36.9,29968.1,,,,,
28,Mississippi,CLOPYRALID,2016,kg,282.0,,,,,,,,,,
28,Mississippi,CLORANSULAM-METHYL,2016,kg,,670.2,,,,,,,,,
28,Mississippi,CLOTHIANIDIN,2016,kg,,,,6.7,,2908.8,,,,,
28,Mississippi,COPPER HYDROXIDE,2016,kg,,,,,,,16.8,,,,
28,Mississippi,COPPER SULFATE,2016,kg,,,,,,,70.8,,,,
28,Mississippi,CYCLANILIDE,2016,kg,,,,503.2,,,,,,,
28,Mississippi,CYFLUTHRIN,2016,kg,53.2,56.3,143.3,52.8,,,,,,3.1,
28,Mississippi,CYHALOFOP,2016,kg,,,,,,1654.1,,,,,
28,Mississippi,CYHALOTHRIN-GAMMA,2016,kg,,,0.4,,,,,,,,
28,Mississippi,CYHALOTHRIN-LAMBDA,2016,kg,6.5,3312.7,483.0,1949.5,,1196.1,,,,57.2,
28,Mississippi,CYPERMETHRIN,2016,kg,229.5,210.9,,2238.2,,,,,,,
28,Mississippi,CYPROCONAZOLE,2016,kg,,1645.0,,,,,,,,2.0,
28,Mississippi,CYTOKININ,2016,kg,,,,4.3,,,,,,,
28,Mississippi,DICAMBA,2016,kg,8585.3,6154.7,136.5,1468.0,,,,,511.6,86.2,
28,Mississippi,DICHLOROPROPENE,2016,kg,,,,2767.6,,,,,,10301.5,
28,Mississippi,DICLOFOP,2016,kg,,,417.0,,,,,,,,
28,Mississippi,DICLOSULAM,2016,kg,,,,,,,,,,19.2,
28,Mississippi,DICROTOPHOS,2016,kg,,,,22431.8,,,,,,,
28,Mississippi,DIFENOCONAZOLE,2016,kg,,16134.6,,,,,14.7,,,,
28,Mississippi,DIFLUBENZURON,2016,kg,,154.2,,,,,,,,44.4,
28,Mississippi,DIFLUFENZOPYR,2016,kg,9.6,,,,,,,,20.5,,
28,Mississippi,DIMETHENAMID-P,2016,kg,,,,,,,,,,105.1,
28,Mississippi,DIMETHENAMID & DIMETHENAMID-P,2016,kg,,,,,,,,,,105.1,
28,Mississippi,DIURON,2016,kg,,,,41943.5,,,,,,,
28,Mississippi,DODINE,2016,kg,,,,,,,411.5,,,,
28,Mississippi,ESFENVALERATE,2016,kg,,101.0,,,,,,,,2.9,
28,Mississippi,ETHALFLURALIN,2016,kg,,,,,94.4,,,,,325.7,
28,Mississippi,ETHEPHON,2016,kg,,,,324915.7,,,,,,,
28,Mississippi,FENOXAPROP,2016,kg,,,,,,1.1,,,,,
28,Mississippi,FENPYROXIMATE,2016,kg,,,,987.5,,,,,,,
28,Mississippi,FENTIN,2016,kg,,,,,,,330.7,,,,
28,Mississippi,FLUBENDIAMIDE,2016,kg,,3585.5,,10.6,,,,,,489.5,
28,Mississippi,FLUMETSULAM,2016,kg,,2123.5,,,,,,,,,
28,Mississippi,FLUMICLORAC,2016,kg,,140.6,,,,,,,,,
28,Mississippi,FLUMIOXAZIN,2016,kg,1478.9,8085.3,,3586.6,,380.7,,,,134.3,
28,Mississippi,FLUOMETURON,2016,kg,,,,97292.4,,,,,,,
28,Mississippi,FLUOPYRAM,2016,kg,,,,12.3,,,,,,13.0,
28,Mississippi,FLUPYRADIFURONE,2016,kg,,,,,,,,,,42.5,
28,Mississippi,FLUTOLANIL,2016,kg,,,,,,,,,,1530.3,
28,Mississippi,FLUTRIAFOL,2016,kg,,3.8,,,,,,,,,
28,Mississippi,FLUXAPYROXAD,2016,kg,,255.9,,339.2,,,,,,2.0,
28,Mississippi,FOMESAFEN,2016,kg,,77043.2,,5261.7,,,,,,,
28,Mississippi,GLUFOSINATE,2016,kg,29052.0,102422.4,,59031.2,,,,,,,
28,Mississippi,GLYPHOSATE,2016,kg,372451.6,1136783.5,8902.8,349297.1,460.2,49861.7,214.1,,15397.3,3445.5,
28,Mississippi,HALOSULFURON,2016,kg,,,,,8.4,10.0,,,,,
28,Mississippi,IMAZAPIC,2016,kg,,,,,,,,,,276.3,
28,Mississippi,IMAZETHAPYR,2016,kg,,,,,,1567.6,,,,5.3,
28,Mississippi,IMAZOSULFURON,2016,kg,,,,,,19.5,,,,,
28,Mississippi,IMIDACLOPRID,2016,kg,,78.3,,4577.4,,,23.2,,,249.4,
28,Mississippi,INDOXACARB,2016,kg,,,,13.1,,,,,,,
28,Mississippi,KRESOXIM-METHYL,2016,kg,,,,,,,38.3,,,,
28,Mississippi,LACTOFEN,2016,kg,,,,,,,,,,64.0,
28,Mississippi,MALATHION,2016,kg,50.8,11208.3,,,,,,,,,
28,Mississippi,MANCOZEB,2016,kg,,,,,97.7,,,,,,
28,Mississippi,MEPIQUAT,2016,kg,,,,16616.0,,,,,,,
28,Mississippi,MESOSULFURON,2016,kg,,,52.8,,,,,,,,
28,Mississippi,MESOTRIONE,2016,kg,12828.7,,,,,,,,,,
28,Mississippi,METCONAZOLE,2016,kg,37.5,,295.5,,,,,,,,
28,Mississippi,METHOXYFENOZIDE,2016,kg,,226.4,,14.6,,,14.9,,,15.4,
28,Mississippi,METHYL PARATHION,2016,kg,,,,2713.7,,,,,,,
28,Mississippi,METOLACHLOR,2016,kg,15009.0,60871.5,,32902.5,,,,,,2258.5,
28,Mississippi,METOLACHLOR-S,2016,kg,225426.4,530954.9,,95462.9,4.5,,,,,12963.3,
28,Mississippi,METOLACHLOR & METOLACHLOR-S,2016,kg,240435.4,591826.4,,128365.4,4.5,,,,,15221.8,
28,Mississippi,METRIBUZIN,2016,kg,,89395.3,,,,,,,,,
28,Mississippi,METSULFURON,2016,kg,,,14.9,,,,,,6.0,,
28,Mississippi,MSMA,2016,kg,,,,4156.1,,,,,,,
28,Mississippi,NICOSULFURON,2016,kg,12.1,,,,,,,,,,
28,Mississippi,NOVALURON,2016,kg,,,,900.4,,,,,,,
28,Mississippi,ORTHOSULFAMURON,2016,kg,,,,,,1.9,,,,,
28,Mississippi,OXAMYL,2016,kg,,,,1685.3,,,,,,,
28,Mississippi,OXYFLUORFEN,2016,kg,103.7,211.8,,,,,,,,,
28,Mississippi,PARAQUAT,2016,kg,19555.7,220987.3,3531.9,31155.6,85.8,19.3,141.0,,,478.8,
28,Mississippi,PENDIMETHALIN,2016,kg,814.4,105302.8,358.0,12151.7,,93.6,,,,290.9,
28,Mississippi,PENOXSULAM,2016,kg,,,,,,374.4,,,,,
28,Mississippi,PENTHIOPYRAD,2016,kg,,,,,,,,,,426.9,
28,Mississippi,PERMETHRIN,2016,kg,348.7,,,,,,,,,,
28,Mississippi,PETROLEUM OIL,2016,kg,,,,,,,399.5,,,,
28,Mississippi,PHORATE,2016,kg,,,,,,,,,,481.6,
28,Mississippi,PHOSMET,2016,kg,,,,,,,105.5,,,,
28,Mississippi,PHOSPHORIC ACID,2016,kg,,,,,,,19.9,,,,
28,Mississippi,PICLORAM,2016,kg,,,,,,,,,6701.2,,
28,Mississippi,PICOXYSTROBIN,2016,kg,,4078.9,,,,,,,,,
28,Mississippi,PINOXADEN,2016,kg,,,891.5,,,,,,,,
28,Mississippi,PROMETRYN,2016,kg,,,,272.1,,,,,,,
28,Mississippi,PROPANIL,2016,kg,,,,,,38588.0,,,,,
28,Mississippi,PROPARGITE,2016,kg,,,,,,,,,,61.7,
28,Mississippi,PROPICONAZOLE,2016,kg,357.1,635.1,720.4,,,12877.4,19.7,,,66.1,
28,Mississippi,PROSULFURON,2016,kg,,,4.4,,,,,,,,
28,Mississippi,PROTHIOCONAZOLE,2016,kg,6.1,2223.1,1410.1,,,,,,,1.8,
28,Mississippi,PYRACLOSTROBIN,2016,kg,110.3,5258.6,532.6,770.5,49.9,,,,,179.3,
28,Mississippi,PYRAFLUFEN ETHYL,2016,kg,,,,84.4,,,,,,,
28,Mississippi,PYRASULFOTOLE,2016,kg,,,,,,,,,,11.9,
28,Mississippi,PYRITHIOBAC-SODIUM,2016,kg,,,,634.4,,,,,,,
28,Mississippi,PYROXASULFONE,2016,kg,313.0,4310.6,,,,,,,,,
28,Mississippi,QUINCLORAC,2016,kg,,,,,,16920.7,,,,,
28,Mississippi,RIMSULFURON,2016,kg,979.9,508.5,,205.9,,,,,,2.2,
28,Mississippi,SAFLUFENACIL,2016,kg,156.8,874.8,32.9,435.7,,1007.0,,,,21.8,
28,Mississippi,SETHOXYDIM,2016,kg,,8548.3,,1943.7,,,,,,62.5,
28,Mississippi,SPINETORAM,2016,kg,,5.2,,,,,,,,,
28,Mississippi,SULFENTRAZONE,2016,kg,,19575.7,,,,,,,,,
28,Mississippi,SULFOXAFLOR,2016,kg,,,,639.6,,,8.8,,,9.0,
28,Mississippi,SULFUR,2016,kg,,,,,,,553.4,,,,
28,Mississippi,TEBUCONAZOLE,2016,kg,35.1,,1865.1,,,,27.6,,,1280.7,
28,Mississippi,TEMBOTRIONE,2016,kg,539.2,,,,,,,,,,
28,Mississippi,TETRACONAZOLE,2016,kg,,2254.6,,,,,,,,,
28,Mississippi,THIAMETHOXAM,2016,kg,,170.1,,6721.0,,,,,,,
28,Mississippi,THIDIAZURON,2016,kg,,,,20317.8,,,,,,,
28,Mississippi,THIENCARBAZONE-METHYL,2016,kg,106.2,,,,,,,,,,
28,Mississippi,THIFENSULFURON,2016,kg,990.0,508.5,423.2,328.3,,0.2,,,15.4,2.2,
28,Mississippi,THIOBENCARB,2016,kg,,,,,,10152.8,,,,,
28,Mississippi,THIOPHANATE-METHYL,2016,kg,,1484.1,,,,,,,,22.1,
28,Mississippi,TOPRAMEZONE,2016,kg,17.6,,,,,,,,,,
28,Mississippi,TRIBENURON METHYL,2016,kg,65.1,,219.0,122.0,,0.2,,,7.6,,
28,Mississippi,TRIBUFOS,2016,kg,,,,72118.8,,,,,,,
28,Mississippi,TRICLOPYR,2016,kg,,,,,,875.5,,,30476.1,,
28,Mississippi,TRIFLOXYSTROBIN,2016,kg,18.2,6623.5,,,,8606.3,18.2,,,5.3,
28,Mississippi,TRIFLOXYSULFURON,2016,kg,,,,3.1,,,,,,,
28,Mississippi,TRIFLURALIN,2016,kg,,,,6397.3,,,,,,,
28,Mississippi,ZETA-CYPERMETHRIN,2016,kg,,64.7,,57.8,,182.1,,,,,
29,Missouri,"2,4-D",2016,kg,182356.3,355580.1,4862.6,4818.6,15.1,,24.3,,379358.1,1235.7,
29,Missouri,"2,4-DB",2016,kg,,611.0,,,,,,,,,
29,Missouri,ABAMECTIN,2016,kg,,,,382.4,,,,,,,
29,Missouri,ACEPHATE,2016,kg,,25228.1,,123532.4,,,,,,11.0,
29,Missouri,ACETOCHLOR,2016,kg,834834.1,350756.6,,198717.4,108.4,,,,,,
29,Missouri,ACIFLUORFEN,2016,kg,,54903.8,,,,1556.5,,,,,
29,Missouri,ALACHLOR,2016,kg,3701.4,,,,,,,,,,
29,Missouri,ALPHA CYPERMETHRIN,2016,kg,,114.7,30.5,,,,,,,,
29,Missouri,AMINOPYRALID,2016,kg,,,,,,,,,10630.8,,
29,Missouri,ATRAZINE,2016,kg,2065280.1,,,,292.7,,,,6421.6,31819.9,
